ticker,company,fiscal_year,fiscal_period,period_end,form_type,filed_date,cash,financing_cash_flow,interest_expense,investing_cash_flow,long_term_debt,net_income,operating_cash_flow,operating_expenses,revenue,stockholders_equity,tax_expense,total_assets,total_liabilities,days_to_file,late_filing,revenue_yoy_pct,net_income_yoy_pct,operating_expenses_yoy_pct,total_assets_yoy_pct,profit_margin,debt_to_equity,cash_ratio,expense_ratio,expense_ratio_zscore,materiality_score,profit_margin_vs_peers
AXP,AMERICAN EXPRESS CO,2014.0,Q2,2014-06-30,10-Q,2014-07-30,,,,,54836000000.0,,,,,20213000000.0,,152384000000.0,132171000000.0,30,0,0.0,-73.28,,-0.4,,2.7129,,,,0,
AXP,AMERICAN EXPRESS CO,2015.0,FY,2014-06-30,10-K,2016-02-19,,,,,,1529000000.0,,,,,,,,599,1,0.0,-71.47,,0.59,,,,,,20,
AXP,AMERICAN EXPRESS CO,2015.0,Q2,2014-06-30,10-Q,2015-07-29,,,443000000.0,,,,,,,,783000000.0,,,394,1,0.0,6.77,,0.59,,,,,,20,
AXP,AMERICAN EXPRESS CO,2014.0,Q3,2014-09-30,10-Q,2014-10-28,,,,,55712000000.0,,,,,20216000000.0,,153862000000.0,133646000000.0,28,0,0.0,6.77,,1.5599999999999998,,2.7558,,,,0,
AXP,AMERICAN EXPRESS CO,2015.0,FY,2014-09-30,10-K,2016-02-19,,,,,,1477000000.0,,,,,,,,507,1,0.0,3.1399999999999997,,0.97,,,,,,20,
AXP,AMERICAN EXPRESS CO,2015.0,Q3,2014-09-30,10-Q,2015-10-28,,,420000000.0,,,,,,,,769000000.0,,,393,1,0.0,-3.4000000000000004,,0.97,,,,,,20,
AXP,AMERICAN EXPRESS CO,2015.0,FY,2014-12-31,10-K,2016-02-19,,,,,57955000000.0,1447000000.0,,,,,,,138430000000.0,415,1,0.0,-5.36,,0.97,,,,,,20,
AXP,AMERICAN EXPRESS CO,2016.0,FY,2014-12-31,10-K,2017-02-17,,,1707000000.0,,,5885000000.0,,,,,3106000000.0,159000000000.0,,779,1,0.0,284.89,,3.34,,,,,,20,
AXP,AMERICAN EXPRESS CO,2017.0,FY,2014-12-31,10-K,2018-02-16,,,,,,,,,,20673000000.0,,,,1143,1,0.0,298.44,,3.34,,,,,,20,
AXP,AMERICAN EXPRESS CO,2015.0,Q1,2015-03-31,10-Q,2015-04-29,,,,,54712000000.0,,,,,,,,132854000000.0,29,0,0.0,298.44,,3.34,,,,,,0,
AXP,AMERICAN EXPRESS CO,2016.0,FY,2015-03-31,10-K,2017-02-17,,,,,,1525000000.0,,,,,,,,689,1,0.0,5.390000000000001,,3.34,,,,,,20,
AXP,AMERICAN EXPRESS CO,2016.0,Q1,2015-03-31,10-Q,2016-04-27,,,410000000.0,,,,,,,22000000000.0,791000000.0,155000000000.0,,393,1,0.0,-74.09,,-2.52,,,,,,20,
AXP,AMERICAN EXPRESS CO,2015.0,Q2,2015-06-30,10-Q,2015-07-29,,,,,52740000000.0,,,,,,,,135267000000.0,29,0,0.0,-74.09,,-2.52,,,,,,0,
AXP,AMERICAN EXPRESS CO,2016.0,FY,2015-06-30,10-K,2017-02-17,,,,,,1473000000.0,,,,,,,,598,1,0.0,-74.97,,-2.52,,,,,,20,
AXP,AMERICAN EXPRESS CO,2016.0,Q2,2015-06-30,10-Q,2016-07-26,,,414000000.0,,,,,,,22000000000.0,757000000.0,157000000000.0,,392,1,0.0,-3.4099999999999997,,-1.26,,,,,,20,
AXP,AMERICAN EXPRESS CO,2015.0,Q3,2015-09-30,10-Q,2015-10-28,,,,,48653000000.0,,,,,,,,132881000000.0,28,0,0.0,-3.4099999999999997,,1.29,,,,,,0,
AXP,AMERICAN EXPRESS CO,2016.0,FY,2015-09-30,10-K,2017-02-17,,,,,,1266000000.0,,,,,,,,506,1,0.0,-16.98,,1.29,,,,,,20,
AXP,AMERICAN EXPRESS CO,2016.0,Q3,2015-09-30,10-Q,2016-10-25,,,399000000.0,,,,,,,21000000000.0,672000000.0,154000000000.0,,391,1,0.0,-14.05,,-0.65,,,,,,20,
AXP,AMERICAN EXPRESS CO,2016.0,FY,2015-12-31,10-K,2017-02-17,,,,,48061000000.0,899000000.0,,,,,,,140511000000.0,414,1,0.0,-38.97,,-1.91,,,,,,20,
AXP,AMERICAN EXPRESS CO,2017.0,FY,2015-12-31,10-K,2018-02-16,,,1623000000.0,,,5163000000.0,,,,,2775000000.0,161000000000.0,,778,1,0.0,250.51000000000002,,2.55,,,,,,20,
AXP,AMERICAN EXPRESS CO,2018.0,FY,2015-12-31,10-K,2019-02-13,,,,,,,,,,20673000000.0,,,,1140,1,0.0,307.82,,2.55,,,,,,20,
AXP,AMERICAN EXPRESS CO,2016.0,Q1,2016-03-31,10-Q,2016-04-27,,,,,47311000000.0,,,,,,,158816000000.0,138089000000.0,27,0,0.0,307.82,,3.1300000000000003,,,,,,0,
AXP,AMERICAN EXPRESS CO,2017.0,FY,2016-03-31,10-K,2018-02-16,,,,,,1426000000.0,,,,,,,,687,1,0.0,58.620000000000005,,3.1300000000000003,,,,,,20,
AXP,AMERICAN EXPRESS CO,2017.0,Q1,2016-03-31,10-Q,2017-04-27,,,425000000.0,,,,,,,20501000000.0,758000000.0,,,392,1,0.0,-72.38,,-1.3599999999999999,,,,,,20,
AXP,AMERICAN EXPRESS CO,2016.0,Q2,2016-06-30,10-Q,2016-07-26,,,,,50649000000.0,,,,,,,,138930000000.0,26,0,0.0,-72.38,,-1.3599999999999999,,,,,,0,
AXP,AMERICAN EXPRESS CO,2017.0,FY,2016-06-30,10-K,2018-02-16,,,,,,2015000000.0,,,,,,,,596,1,0.0,-60.97,,0.0,,,,,,20,
AXP,AMERICAN EXPRESS CO,2017.0,Q2,2016-06-30,10-Q,2017-07-25,,,436000000.0,,,,,,,21000000000.0,1001000000.0,160000000000.0,,390,1,0.0,41.3,,0.75,,,,,,20,
AXP,AMERICAN EXPRESS CO,2016.0,Q3,2016-09-30,10-Q,2016-10-25,,,,,44894000000.0,,,,,,,,132360000000.0,25,0,0.0,41.3,,0.75,,,,,,0,
AXP,AMERICAN EXPRESS CO,2017.0,FY,2016-09-30,10-K,2018-02-16,,,,,,1142000000.0,,,,,,,,504,1,0.0,-19.919999999999998,,0.75,,,,,,20,
AXP,AMERICAN EXPRESS CO,2017.0,Q3,2016-09-30,10-Q,2017-10-24,,,430000000.0,,,,,,,21000000000.0,593000000.0,153000000000.0,,389,1,0.0,-43.33,,-3.66,,,,,,20,
AXP,AMERICAN EXPRESS CO,2017.0,FY,2016-12-31,10-K,2018-02-16,,,,,46990000000.0,825000000.0,,,,,,,138392000000.0,412,1,0.0,-59.06,,-4.37,,,,,,20,
AXP,AMERICAN EXPRESS CO,2018.0,FY,2016-12-31,10-K,2019-02-13,,,1705000000.0,,,5375000000.0,,,,,2667000000.0,159000000000.0,,774,1,0.0,166.75,,-0.62,,,,,,20,
AXP,AMERICAN EXPRESS CO,2019.0,FY,2016-12-31,10-K,2020-02-13,,,,,,,,,,20523000000.0,,,,1139,1,0.0,370.67,,-0.62,,,,,,20,
AXP,AMERICAN EXPRESS CO,2017.0,Q1,2017-03-31,10-Q,2017-04-27,,,,,51647000000.0,,,,,20935000000.0,,,140450000000.0,27,0,0.0,370.67,,3.92,,2.467,,,,0,
AXP,AMERICAN EXPRESS CO,2018.0,FY,2017-03-31,10-K,2019-02-13,,,,,,1251000000.0,,,,,,,,684,1,0.0,51.64,,3.92,,,,,,20,
AXP,AMERICAN EXPRESS CO,2018.0,Q1,2017-03-31,10-Q,2018-04-25,,,443000000.0,,,,,,,,588000000.0,161000000000.0,,390,1,0.0,-76.73,,1.26,,,,,,20,
AXP,AMERICAN EXPRESS CO,2017.0,Q2,2017-06-30,10-Q,2017-07-25,,,,,51945000000.0,,,,,21175000000.0,,,145822000000.0,25,0,0.0,-76.73,,1.26,,2.4531,,,,0,
AXP,AMERICAN EXPRESS CO,2018.0,FY,2017-06-30,10-K,2019-02-13,,,,,,1344000000.0,,,,,,,,593,1,0.0,-75.0,,1.26,,,,,,20,
AXP,AMERICAN EXPRESS CO,2018.0,Q2,2017-06-30,10-Q,2018-07-24,,,521000000.0,,,,,,,,613000000.0,167000000000.0,,389,1,0.0,7.430000000000001,,5.029999999999999,,,,,,20,
AXP,AMERICAN EXPRESS CO,2017.0,Q3,2017-09-30,10-Q,2017-10-24,,,,,48762000000.0,,,,,21085000000.0,,,147492000000.0,24,0,0.0,7.430000000000001,,3.73,,2.3126,,,,0,
AXP,AMERICAN EXPRESS CO,2018.0,FY,2017-09-30,10-K,2019-02-13,,,,,,1359000000.0,,,,,,,,501,1,0.0,8.63,,3.73,,,,,,20,
AXP,AMERICAN EXPRESS CO,2018.0,Q3,2017-09-30,10-Q,2018-10-23,,,568000000.0,,,,,,,,472000000.0,169000000000.0,,388,1,0.0,1.1199999999999999,,4.97,,,,,,20,
AXP,AMERICAN EXPRESS CO,2018.0,FY,2017-12-31,10-K,2019-02-13,,,,,55804000000.0,-1206000000.0,,,,,,,162935000000.0,409,1,0.0,-189.73,,1.2,,,,,,20,
AXP,AMERICAN EXPRESS CO,2019.0,FY,2017-12-31,10-K,2020-02-13,,12245000000.0,2112000000.0,-18242000000.0,,2748000000.0,13540000000.0,,,,4677000000.0,181000000000.0,,774,1,0.0,104.46,,8.38,,,,,,20,
AXP,AMERICAN EXPRESS CO,2020.0,FY,2017-12-31,10-K,2021-02-12,,,,,,,,,,18261000000.0,,,,1139,1,0.0,102.21000000000001,,8.38,,,,,,20,
AXP,AMERICAN EXPRESS CO,2018.0,Q1,2018-03-31,10-Q,2018-04-25,,,,,52461000000.0,,,,,,,,160343000000.0,25,0,0.0,102.21000000000001,,7.1,,,,,,0,
AXP,AMERICAN EXPRESS CO,2019.0,FY,2018-03-31,10-K,2020-02-13,,,,,,1634000000.0,,,,,,,,684,1,0.0,-235.49,,7.1,,,,,,20,
AXP,AMERICAN EXPRESS CO,2019.0,Q1,2018-03-31,10-Q,2019-04-23,,,621000000.0,,,,,,,,448000000.0,180000000000.0,,388,1,0.0,-40.54,,-0.5499999999999999,,,,,,20,
AXP,AMERICAN EXPRESS CO,2019.0,Q2,2018-03-31,10-Q,2019-07-23,,,,,,,,,,19613000000.0,,,,479,1,0.0,-40.54,,-0.5499999999999999,,,,,,20,
AXP,AMERICAN EXPRESS CO,2018.0,Q2,2018-06-30,10-Q,2018-07-24,,,,,55883000000.0,,,,,,,,163969000000.0,24,0,0.0,-40.54,,-0.5499999999999999,,,,,,0,
AXP,AMERICAN EXPRESS CO,2019.0,FY,2018-06-30,10-K,2020-02-13,,,,,,1623000000.0,,,,,,,,593,1,0.0,-0.67,,-0.5499999999999999,,,,,,20,
AXP,AMERICAN EXPRESS CO,2019.0,Q2,2018-06-30,10-Q,2019-07-23,,,711000000.0,,,,,,,,468000000.0,185000000000.0,,388,1,0.0,-0.67,,2.78,,,,,,20,
AXP,AMERICAN EXPRESS CO,2019.0,Q3,2018-06-30,10-Q,2019-10-21,,,,,,,,,,20892000000.0,,,,478,1,0.0,-0.67,,2.78,,,,,,20,
AXP,AMERICAN EXPRESS CO,2018.0,Q3,2018-09-30,10-Q,2018-10-23,,,,,55300000000.0,,,,,,,,167632000000.0,23,0,0.0,-0.67,,2.78,,,,,,0,
AXP,AMERICAN EXPRESS CO,2019.0,FY,2018-09-30,10-K,2020-02-13,,,,,,1654000000.0,,,,,,,,501,1,0.0,1.91,,2.78,,,,,,20,
AXP,AMERICAN EXPRESS CO,2019.0,Q3,2018-09-30,10-Q,2019-10-21,,,777000000.0,,,,,,,21460000000.0,464000000.0,189000000000.0,,386,1,0.0,1.91,,2.16,,,,,,20,
AXP,AMERICAN EXPRESS CO,2019.0,FY,2018-12-31,10-K,2020-02-13,,,,,58423000000.0,2010000000.0,,,,,,,166312000000.0,409,1,0.0,23.84,,2.16,,,,,,20,
AXP,AMERICAN EXPRESS CO,2020.0,FY,2018-12-31,10-K,2021-02-12,,5101000000.0,2943000000.0,-19615000000.0,,6921000000.0,8930000000.0,,,,1201000000.0,189000000000.0,,774,1,0.0,326.43,,2.16,,,,,,20,
AXP,AMERICAN EXPRESS CO,2021.0,FY,2018-12-31,10-K,2022-02-11,,,,,,,,,,22290000000.0,,,,1138,1,0.0,318.44,,2.16,,,,,,20,
AXP,AMERICAN EXPRESS CO,2019.0,Q1,2019-03-31,10-Q,2019-04-23,,,,,58418000000.0,,,,,,,,174975000000.0,23,0,0.0,318.44,,0.0,,,,,,0,
AXP,AMERICAN EXPRESS CO,2020.0,FY,2019-03-31,10-K,2021-02-12,,,,,,1550000000.0,,,,,,,,684,1,0.0,-22.89,,0.0,,,,,,20,
AXP,AMERICAN EXPRESS CO,2020.0,Q1,2019-03-31,10-Q,2020-04-24,,-83000000.0,895000000.0,-2709000000.0,,,8547000000.0,,,,408000000.0,197000000000.0,,390,1,0.0,-77.60000000000001,,4.2299999999999995,,,,,,20,
AXP,AMERICAN EXPRESS CO,2020.0,Q2,2019-03-31,10-Q,2020-07-24,,,,,,,,,,22218000000.0,,,,481,1,0.0,-77.60000000000001,,4.2299999999999995,,,,,,20,
AXP,AMERICAN EXPRESS CO,2019.0,Q2,2019-06-30,10-Q,2019-07-23,,,,,57736000000.0,,,,,,,,174511000000.0,23,0,0.0,-77.60000000000001,,4.2299999999999995,,,,,,0,
AXP,AMERICAN EXPRESS CO,2020.0,FY,2019-06-30,10-K,2021-02-12,,,,,,1761000000.0,,,,,,,,593,1,0.0,13.61,,4.2299999999999995,,,,,,20,
AXP,AMERICAN EXPRESS CO,2020.0,Q2,2019-06-30,10-Q,2020-07-24,,,891000000.0,,,,,,,,458000000.0,198000000000.0,,390,1,0.0,13.61,,0.51,,,,,,20,
AXP,AMERICAN EXPRESS CO,2020.0,Q3,2019-06-30,10-Q,2020-10-23,,,,,,,,,,23092000000.0,,,,481,1,0.0,13.61,,0.51,,,,,,20,
AXP,AMERICAN EXPRESS CO,2019.0,Q3,2019-09-30,10-Q,2019-10-21,,,,,58474000000.0,,,,,,,,171159000000.0,21,0,0.0,13.61,,0.51,,,,,,0,
AXP,AMERICAN EXPRESS CO,2020.0,FY,2019-09-30,10-K,2021-02-12,,,,,,1755000000.0,,,,,,,,501,1,0.0,-0.33999999999999997,,0.51,,,,,,20,
AXP,AMERICAN EXPRESS CO,2020.0,Q3,2019-09-30,10-Q,2020-10-23,,,877000000.0,,,,,,,23025000000.0,511000000.0,194000000000.0,,389,1,0.0,-0.33999999999999997,,-2.02,,,,,,20,
AXP,AMERICAN EXPRESS CO,2020.0,FY,2019-12-31,10-K,2021-02-12,,,,,57835000000.0,1693000000.0,,,,,,,175250000000.0,409,1,0.0,-3.8600000000000003,,-2.02,,,,,,20,
AXP,AMERICAN EXPRESS CO,2021.0,FY,2019-12-31,10-K,2022-02-11,,-519000000.0,3464000000.0,-16707000000.0,,6759000000.0,13632000000.0,,,,1670000000.0,198000000000.0,,773,1,0.0,283.82,,0.0,,,,,,20,
AXP,AMERICAN EXPRESS CO,2022.0,FY,2019-12-31,10-K,2023-02-10,,,,,,,,,,23071000000.0,,,,1137,1,0.0,285.13,,0.0,,,,,,20,
AXP,AMERICAN EXPRESS CO,2020.0,Q1,2020-03-31,10-Q,2020-04-24,,,,,52588000000.0,,,,,,,,165054000000.0,24,0,0.0,285.13,,2.06,,,,,,0,
AXP,AMERICAN EXPRESS CO,2021.0,Q1,2020-03-31,10-Q,2021-04-23,,-5418000000.0,716000000.0,21927000000.0,,367000000.0,-2219000000.0,,,,85000000.0,186000000000.0,,388,1,0.0,-78.32000000000001,,-4.12,,,,,,20,
AXP,AMERICAN EXPRESS CO,2021.0,Q2,2020-03-31,10-Q,2021-07-23,,,,,,,,,,21006000000.0,,,,479,1,0.0,-94.57,,-6.0600000000000005,,,,,,20,
AXP,AMERICAN EXPRESS CO,2020.0,Q2,2020-06-30,10-Q,2020-07-24,,,,,48797000000.0,,,,,,,,167546000000.0,24,0,0.0,-94.57,,-6.0600000000000005,,,,,,0,
AXP,AMERICAN EXPRESS CO,2021.0,Q2,2020-06-30,10-Q,2021-07-23,,,542000000.0,,,257000000.0,,,,,365000000.0,189000000000.0,,388,1,0.0,-96.2,,-4.55,,,,,,20,
AXP,AMERICAN EXPRESS CO,2021.0,Q3,2020-06-30,10-Q,2021-10-22,,,,,,,,,,21062000000.0,,,,479,1,0.0,-29.970000000000002,,1.6099999999999999,,,,,,20,
AXP,AMERICAN EXPRESS CO,2020.0,Q3,2020-09-30,10-Q,2020-10-23,,,,,44777000000.0,,,,,,,,165390000000.0,23,0,0.0,-29.970000000000002,,1.6099999999999999,,,,,,0,
AXP,AMERICAN EXPRESS CO,2021.0,Q3,2020-09-30,10-Q,2021-10-22,,,450000000.0,,,1073000000.0,,,,21869000000.0,291000000.0,187000000000.0,,387,1,0.0,192.37,,0.54,,,,,,20,
AXP,AMERICAN EXPRESS CO,2020.0,FY,2020-12-31,10-K,2021-02-12,,,,,,1438000000.0,,,,,,,,43,0,0.0,459.53,,-1.06,,,,,,0,
AXP,AMERICAN EXPRESS CO,2021.0,FY,2020-12-31,10-K,2022-02-11,,,,,42952000000.0,,,,,,,,168383000000.0,407,1,0.0,459.53,,-1.06,,,,,,20,
AXP,AMERICAN EXPRESS CO,2022.0,FY,2020-12-31,10-K,2023-02-10,,-9068000000.0,2098000000.0,11632000000.0,,3135000000.0,5591000000.0,,,,1161000000.0,191000000000.0,,771,1,0.0,1119.84,,1.06,,,,,,20,
AXP,AMERICAN EXPRESS CO,2023.0,FY,2020-12-31,10-K,2024-02-09,,,,,,,,,,22984000000.0,,,,1135,1,0.0,192.17,,2.1399999999999997,,,,,,20,
AXP,AMERICAN EXPRESS CO,2021.0,Q1,2021-03-31,10-Q,2021-04-23,,,,,42019000000.0,,,,,,,,168618000000.0,23,0,0.0,118.00999999999999,,2.1399999999999997,,,,,,0,
AXP,AMERICAN EXPRESS CO,2022.0,Q1,2021-03-31,10-Q,2022-04-22,,461000000.0,362000000.0,4774000000.0,,2235000000.0,2280000000.0,,,,758000000.0,193000000000.0,,387,1,0.0,55.42,,3.2099999999999995,,,,,,20,
AXP,AMERICAN EXPRESS CO,2022.0,Q2,2021-03-31,10-Q,2022-07-22,,,,,,,,,,24449000000.0,,,,478,1,0.0,-28.71,,1.05,,,,,,20,
AXP,AMERICAN EXPRESS CO,2021.0,Q2,2021-06-30,10-Q,2021-07-23,,,,,37363000000.0,,,,,,,,161434000000.0,23,0,0.0,-28.71,,1.05,,,,,,0,
AXP,AMERICAN EXPRESS CO,2022.0,Q2,2021-06-30,10-Q,2022-07-22,,,322000000.0,,,2280000000.0,,,,,660000000.0,187000000000.0,,387,1,0.0,-27.27,,-2.09,,,,,,20,
AXP,AMERICAN EXPRESS CO,2022.0,Q3,2021-06-30,10-Q,2022-10-21,,,,,,,,,,25539000000.0,,,,478,1,0.0,2.01,,-3.11,,,,,,20,
AXP,AMERICAN EXPRESS CO,2021.0,Q3,2021-09-30,10-Q,2021-10-22,,,,,34483000000.0,,,,,,,,159835000000.0,22,0,0.0,2.01,,-3.11,,,,,,0,
AXP,AMERICAN EXPRESS CO,2022.0,Q3,2021-09-30,10-Q,2022-10-21,,,307000000.0,,,1826000000.0,,,,24426000000.0,624000000.0,184000000000.0,,386,1,0.0,-18.3,,-4.66,,,,,,20,
AXP,AMERICAN EXPRESS CO,2022.0,FY,2021-12-31,10-K,2023-02-10,,,,,38675000000.0,,,,,,,,166371000000.0,406,1,0.0,-19.91,,-1.6,,,,,,20,
AXP,AMERICAN EXPRESS CO,2023.0,FY,2021-12-31,10-K,2024-02-09,,-14933000000.0,1283000000.0,-10529000000.0,,8060000000.0,14645000000.0,,,,2629000000.0,189000000000.0,,770,1,0.0,253.51,,1.0699999999999998,,,,,,20,
AXP,AMERICAN EXPRESS CO,2023.0,Q3,2021-12-31,10-Q,2023-10-20,21503000000.0,,,,,,,,,,,,,658,1,0.0,253.51,,1.0699999999999998,,,,,,20,
AXP,AMERICAN EXPRESS CO,2024.0,FY,2021-12-31,10-K,2025-02-07,,,,,,,,,,22177000000.0,,,,1134,1,0.0,341.40000000000003,,2.7199999999999998,,,,,,20,
AXP,AMERICAN EXPRESS CO,2022.0,Q1,2022-03-31,10-Q,2022-04-22,,,,,38337000000.0,,,,,,,,173479000000.0,22,0,0.0,341.40000000000003,,2.7199999999999998,,,,,,0,
AXP,AMERICAN EXPRESS CO,2023.0,Q1,2022-03-31,10-Q,2023-04-21,,4533000000.0,321000000.0,-2777000000.0,,2099000000.0,3880000000.0,,,,613000000.0,196000000000.0,,386,1,0.0,-73.96000000000001,,3.6999999999999997,,,,,,20,
AXP,AMERICAN EXPRESS CO,2023.0,Q2,2022-03-31,10-Q,2023-07-25,,,,,,,,,,22383000000.0,,,,481,1,0.0,-73.96000000000001,,3.6999999999999997,,,,,,20,
AXP,AMERICAN EXPRESS CO,2022.0,Q2,2022-06-30,10-Q,2022-07-22,,,,,40495000000.0,,,,,,,,182063000000.0,22,0,0.0,-73.96000000000001,,3.6999999999999997,,,,,,0,
AXP,AMERICAN EXPRESS CO,2023.0,Q2,2022-06-30,10-Q,2023-07-25,25191000000.0,,439000000.0,,,1964000000.0,,,,,579000000.0,205000000000.0,,390,1,0.0,-75.63,,8.469999999999999,,,,,,20,
AXP,AMERICAN EXPRESS CO,2023.0,Q3,2022-06-30,10-Q,2023-10-20,,,,,,,,,,23235000000.0,,,,477,1,0.0,-6.43,,4.590000000000001,,,,,,20,
AXP,AMERICAN EXPRESS CO,2022.0,Q3,2022-09-30,10-Q,2022-10-21,,,,,42393000000.0,,,,,,,,190975000000.0,21,0,0.0,-6.43,,4.590000000000001,,,,,,0,
AXP,AMERICAN EXPRESS CO,2023.0,Q3,2022-09-30,10-Q,2023-10-20,29822000000.0,,796000000.0,,,1879000000.0,,,,23940000000.0,580000000.0,215000000000.0,,385,1,0.0,-10.48,,9.69,,,,,,20,
AXP,AMERICAN EXPRESS CO,2023.0,FY,2022-12-31,10-K,2024-02-09,,,2763000000.0,,42573000000.0,,,,,,,,203643000000.0,405,1,0.0,-4.33,,4.88,,,,,,20,
AXP,AMERICAN EXPRESS CO,2023.0,Q3,2022-12-31,10-Q,2023-10-20,33370000000.0,,,,,,,,,,,,,293,1,0.0,-4.33,,4.88,,,,,,20,
AXP,AMERICAN EXPRESS CO,2024.0,FY,2022-12-31,10-K,2025-02-07,,24509000000.0,,-33689000000.0,,7514000000.0,21079000000.0,,,,2071000000.0,228354000000.0,,769,1,0.0,282.59,,11.39,,,,,,20,
AXP,AMERICAN EXPRESS CO,2025.0,FY,2022-12-31,10-K,2026-02-06,,,,,,,,,,24711000000.0,,,,1133,1,0.0,299.89,,6.21,,,,,,20,
AXP,AMERICAN EXPRESS CO,2023.0,Q1,2023-03-31,10-Q,2023-04-21,,,,,41138000000.0,,,,,,,,209850000000.0,21,0,0.0,299.89,,6.21,,,,,,0,
AXP,AMERICAN EXPRESS CO,2024.0,Q1,2023-03-31,10-Q,2024-04-19,,8597000000.0,1433000000.0,-1404000000.0,,1816000000.0,-377000000.0,,,,351000000.0,236000000000.0,,385,1,0.0,-3.35,,9.77,,,,,,20,
AXP,AMERICAN EXPRESS CO,2024.0,Q2,2023-03-31,10-Q,2024-07-19,,,,,,,,,,25992000000.0,,,,476,1,0.0,-75.83,,3.35,,,,,,20,
AXP,AMERICAN EXPRESS CO,2023.0,Q2,2023-06-30,10-Q,2023-07-25,41727000000.0,,1670000000.0,,46725000000.0,,,,,,,,218201000000.0,25,0,0.0,-75.83,,3.35,,,0.1912,,,0,
AXP,AMERICAN EXPRESS CO,2024.0,Q2,2023-06-30,10-Q,2024-07-19,,,,,,2174000000.0,,,,,560000000.0,244904000000.0,,385,1,0.0,-71.07,,7.249999999999999,,,,,,20,
AXP,AMERICAN EXPRESS CO,2024.0,Q3,2023-06-30,10-Q,2024-10-18,,,,,,,,,,26703000000.0,,,,476,1,0.0,19.71,,3.7699999999999996,,,,,,20,
AXP,AMERICAN EXPRESS CO,2023.0,Q3,2023-09-30,10-Q,2023-10-20,43440000000.0,,1798000000.0,,46447000000.0,,,,,,,,223263000000.0,20,0,0.0,19.71,,3.7699999999999996,,,0.1946,,,0,
AXP,AMERICAN EXPRESS CO,2024.0,Q3,2023-09-30,10-Q,2024-10-18,,,,,,2451000000.0,,,,27324000000.0,649000000.0,250587000000.0,,384,1,0.0,34.97,,6.18,,,,,,20,
AXP,AMERICAN EXPRESS CO,2023.0,FY,2023-12-31,10-K,2024-02-09,,,6849000000.0,,,,,,,,,,,40,0,0.0,12.740000000000002,,2.32,,,,,,0,
AXP,AMERICAN EXPRESS CO,2024.0,FY,2023-12-31,10-K,2025-02-07,,,,,47866000000.0,,,,,,,,233051000000.0,404,1,0.0,12.740000000000002,,2.32,,,,,,20,
AXP,AMERICAN EXPRESS CO,2025.0,FY,2023-12-31,10-K,2026-02-06,,18379000000.0,,-24433000000.0,,8374000000.0,18559000000.0,,,28057000000.0,2139000000.0,261108000000.0,,768,1,0.0,285.19,,6.619999999999999,,,,,,20,
AXP,AMERICAN EXPRESS CO,2024.0,Q1,2024-03-31,10-Q,2024-04-19,,,2006000000.0,,48826000000.0,,,,,,,,240497000000.0,19,0,0.0,241.66,,4.2,,,,,,0,
AXP,AMERICAN EXPRESS CO,2025.0,Q1,2024-03-31,10-Q,2025-04-18,,5181000000.0,,-3144000000.0,,2437000000.0,5552000000.0,,,,708000000.0,269261000000.0,,383,1,0.0,-0.5700000000000001,,7.449999999999999,,,,,,20,
AXP,AMERICAN EXPRESS CO,2025.0,Q2,2024-03-31,10-Q,2025-07-18,,,,,,,,,,28764000000.0,,,,474,1,0.0,-0.5700000000000001,,7.449999999999999,,,,,,20,
AXP,AMERICAN EXPRESS CO,2024.0,Q2,2024-06-30,10-Q,2024-07-19,,,,,51521000000.0,,,,,,,,242679000000.0,19,0,0.0,-70.89999999999999,,3.1199999999999997,,,,,,0,
AXP,AMERICAN EXPRESS CO,2025.0,Q2,2024-06-30,10-Q,2025-07-18,,,,,,3015000000.0,,,,,775000000.0,272219000000.0,,383,1,0.0,-64.0,,4.26,,,,,,20,
AXP,AMERICAN EXPRESS CO,2025.0,Q3,2024-06-30,10-Q,2025-10-17,,,,,,,,,,29540000000.0,,,,474,1,0.0,23.72,,1.0999999999999999,,,,,,20,
AXP,AMERICAN EXPRESS CO,2024.0,Q3,2024-09-30,10-Q,2024-10-18,,,,,53546000000.0,,,,,,,,241272000000.0,18,0,0.0,23.72,,1.0999999999999999,,,,,,0,
AXP,AMERICAN EXPRESS CO,2025.0,Q3,2024-09-30,10-Q,2025-10-17,,,,,,2507000000.0,,,,29707000000.0,697000000.0,270979000000.0,,382,1,0.0,2.87,,0.64,,,,,,20,
AXP,AMERICAN EXPRESS CO,2025.0,FY,2024-12-31,10-K,2026-02-06,,4436000000.0,,-24402000000.0,49715000000.0,10129000000.0,14050000000.0,,,30264000000.0,2766000000.0,271461000000.0,241197000000.0,402,1,0.0,235.95000000000002,,-0.27999999999999997,,1.6427,,,,20,
AXP,AMERICAN EXPRESS CO,2025.0,Q1,2025-03-31,10-Q,2025-04-18,,6643000000.0,,451000000.0,51236000000.0,2584000000.0,4764000000.0,,,,746000000.0,282244000000.0,251042000000.0,18,0,0.0,-14.299999999999999,,3.6799999999999997,,,,,,0,
AXP,AMERICAN EXPRESS CO,2025.0,Q2,2025-03-31,10-Q,2025-07-18,,,,,,,,,,31202000000.0,,,,109,1,0.0,-14.299999999999999,,3.6799999999999997,,,,,,20,
